id,avaliacao_id,grupo,item,valor,criado_em,questao
333,10014,10,Q65,50,2026-02-11 01:57:31.250285,65
334,10014,10,Q66,50,2026-02-11 01:57:35.306775,66
335,10014,10,Q68,50,2026-02-11 01:57:46.550704,68
336,10014,10,Q70,75,2026-02-11 01:57:52.292204,70
337,10015,1,Q1,25,2026-02-11 01:59:01.440257,1
338,10015,1,Q2,75,2026-02-11 01:59:06.717157,2
339,10015,1,Q3,75,2026-02-11 01:59:11.000665,3
340,10015,1,Q9,25,2026-02-11 01:59:15.533047,9
341,10015,2,Q13,25,2026-02-11 01:59:20.456826,13
342,10015,2,Q17,75,2026-02-11 01:59:24.690627,17
343,10015,2,Q18,75,2026-02-11 01:59:28.79853,18
344,10015,2,Q19,75,2026-02-11 01:59:32.419383,19
345,10015,3,Q20,75,2026-02-11 01:59:36.390389,20
346,10015,3,Q21,25,2026-02-11 01:59:41.756898,21
347,10015,3,Q23,25,2026-02-11 01:59:49.876523,23
348,10015,3,Q25,75,2026-02-11 01:59:54.175429,25
349,10015,3,Q26,75,2026-02-11 01:59:59.432685,26
350,10015,3,Q28,75,2026-02-11 02:00:03.609462,28
351,10015,4,Q31,25,2026-02-11 02:00:07.55693,31
352,10015,4,Q32,75,2026-02-11 02:00:11.696528,32
353,10015,4,Q33,75,2026-02-11 02:00:15.796565,33
354,10015,4,Q34,25,2026-02-11 02:00:22.651937,34
355,10015,5,Q35,75,2026-02-11 02:00:26.738654,35
356,10015,5,Q38,75,2026-02-11 02:00:30.857899,38
357,10015,5,Q41,75,2026-02-11 02:00:35.092183,41
358,10015,6,Q43,75,2026-02-11 02:00:39.547125,43
359,10015,6,Q45,50,2026-02-11 02:00:43.115373,45
360,10015,7,Q48,100,2026-02-11 02:00:46.222117,48
361,10015,7,Q52,50,2026-02-11 02:00:49.647863,52
362,10015,7,Q55,50,2026-02-11 02:00:53.512868,55
363,10015,8,Q56,100,2026-02-11 02:00:57.1363,56
364,10015,8,Q57,50,2026-02-11 02:01:00.910268,57
365,10015,8,Q58,75,2026-02-11 02:01:05.355739,58
366,10015,9,Q59,75,2026-02-11 02:01:10.737808,59
367,10015,9,Q61,50,2026-02-11 02:01:15.193487,61
368,10015,9,Q62,75,2026-02-11 02:01:19.366199,62
369,10015,9,Q64,50,2026-02-11 02:01:24.180442,64
370,10015,10,Q65,50,2026-02-11 02:01:28.743209,65
371,10015,10,Q66,100,2026-02-11 02:01:32.859857,66
372,10015,10,Q68,75,2026-02-11 02:01:38.026951,68
373,10015,10,Q70,50,2026-02-11 02:01:42.635354,70
374,10017,1,Q1,50,2026-02-12 12:28:15.17167,1
375,10017,1,Q2,50,2026-02-12 12:28:19.755796,2
376,10016,1,Q1,75,2026-02-12 12:28:21.419223,1
377,10017,1,Q3,75,2026-02-12 12:28:24.446548,3
378,10017,1,Q9,50,2026-02-12 12:28:29.52008,9
379,10017,2,Q13,50,2026-02-12 12:28:33.734579,13
380,10016,1,Q2,75,2026-02-12 12:28:36.279463,2
381,10016,1,Q3,100,2026-02-12 12:28:40.353233,3
382,10017,2,Q17,50,2026-02-12 12:28:41.976773,17
383,10016,1,Q9,75,2026-02-12 12:28:44.367572,9
384,10016,2,Q13,75,2026-02-12 12:28:49.500989,13
385,10017,2,Q18,25,2026-02-12 12:28:50.022699,18
386,10016,2,Q17,75,2026-02-12 12:28:54.330812,17
387,10017,2,Q19,25,2026-02-12 12:28:59.208215,19
388,10016,2,Q18,75,2026-02-12 12:29:00.806959,18
389,10017,3,Q20,50,2026-02-12 12:29:03.455372,20
390,10016,2,Q19,75,2026-02-12 12:29:04.894941,19
391,10017,3,Q21,50,2026-02-12 12:29:07.42726,21
392,10016,3,Q20,75,2026-02-12 12:29:10.140945,20
393,10017,3,Q23,100,2026-02-12 12:29:10.783697,23
394,10017,3,Q25,0,2026-02-12 12:29:14.516597,25
395,10016,3,Q21,75,2026-02-12 12:29:15.859416,21
396,10017,3,Q26,75,2026-02-12 12:29:19.533347,26
397,10016,3,Q23,100,2026-02-12 12:29:19.733977,23
398,10017,3,Q28,75,2026-02-12 12:29:24.023185,28
399,10016,3,Q25,75,2026-02-12 12:29:24.123993,25
400,10017,4,Q31,50,2026-02-12 12:29:27.979006,31
401,10016,3,Q26,100,2026-02-12 12:29:28.30429,26
402,10017,4,Q32,75,2026-02-12 12:29:31.345254,32
403,10016,3,Q28,75,2026-02-12 12:29:31.869022,28
404,10017,4,Q33,50,2026-02-12 12:29:34.503837,33
405,10016,4,Q31,100,2026-02-12 12:29:34.968647,31
406,10017,4,Q34,50,2026-02-12 12:29:37.918363,34
407,10016,4,Q32,100,2026-02-12 12:29:40.189917,32
408,10017,5,Q35,100,2026-02-12 12:29:41.310598,35
409,10016,4,Q33,75,2026-02-12 12:29:43.175927,33
410,10017,5,Q38,100,2026-02-12 12:29:44.797648,38
411,10016,4,Q34,100,2026-02-12 12:29:46.945589,34
412,10017,5,Q41,100,2026-02-12 12:29:48.302159,41
413,10016,5,Q35,75,2026-02-12 12:29:50.358839,35
414,10017,6,Q43,100,2026-02-12 12:29:52.255958,43
415,10016,5,Q38,100,2026-02-12 12:29:53.757086,38
416,10017,6,Q45,50,2026-02-12 12:29:56.15629,45
417,10016,5,Q41,100,2026-02-12 12:29:58.252927,41
418,10017,7,Q48,50,2026-02-12 12:29:59.261093,48
419,10017,7,Q52,0,2026-02-12 12:30:02.495435,52
420,10016,6,Q43,75,2026-02-12 12:30:04.507952,43
421,10017,7,Q55,0,2026-02-12 12:30:05.770507,55
422,10016,6,Q45,75,2026-02-12 12:30:07.8728,45
423,10017,8,Q56,0,2026-02-12 12:30:09.38321,56
424,10016,7,Q48,100,2026-02-12 12:30:11.637822,48
425,10017,8,Q57,0,2026-02-12 12:30:12.813891,57
426,10017,8,Q58,50,2026-02-12 12:30:16.208399,58
427,10016,7,Q52,100,2026-02-12 12:30:17.675174,52
428,10016,7,Q55,100,2026-02-12 12:30:22.297451,55
429,10017,9,Q59,50,2026-02-12 12:30:24.489084,59
430,10016,8,Q56,100,2026-02-12 12:30:26.713026,56
431,10017,9,Q61,50,2026-02-12 12:30:28.097163,61
432,10016,8,Q57,100,2026-02-12 12:30:30.35419,57
433,10017,9,Q62,50,2026-02-12 12:30:31.957037,62
434,10016,8,Q58,75,2026-02-12 12:30:34.073881,58
435,10017,9,Q64,50,2026-02-12 12:30:35.50145,64
436,10016,9,Q59,100,2026-02-12 12:30:38.068874,59
437,10017,10,Q65,75,2026-02-12 12:30:39.010176,65
438,10016,9,Q61,100,2026-02-12 12:30:41.499544,61
439,10017,10,Q66,25,2026-02-12 12:30:42.504657,66
440,10016,9,Q62,75,2026-02-12 12:30:45.131045,62
441,10017,10,Q68,50,2026-02-12 12:30:46.35452,68
442,10017,10,Q70,50,2026-02-12 12:30:49.959059,70
443,10016,9,Q64,100,2026-02-12 12:30:50.032667,64
444,10016,10,Q65,75,2026-02-12 12:30:54.042834,65
445,10016,10,Q66,100,2026-02-12 12:30:58.704091,66
446,10016,10,Q68,100,2026-02-12 12:31:03.864231,68
447,10016,10,Q70,75,2026-02-12 12:31:11.529476,70
461,10027,1,Q1,25,2026-02-12 23:47:55.807987,1
462,10027,1,Q2,75,2026-02-12 23:48:00.114049,2
463,10027,1,Q3,100,2026-02-12 23:48:04.995091,3
464,10027,1,Q9,75,2026-02-12 23:48:12.895155,9
465,10027,2,Q13,75,2026-02-12 23:48:19.151447,13
466,10027,2,Q17,75,2026-02-12 23:48:23.972075,17
467,10027,2,Q18,50,2026-02-12 23:48:28.124826,18
468,10027,2,Q19,25,2026-02-12 23:48:32.196062,19
469,10027,3,Q20,25,2026-02-12 23:49:02.99343,20
470,10027,3,Q21,50,2026-02-12 23:49:20.040119,21
471,10027,3,Q23,50,2026-02-12 23:49:24.661504,23
472,10027,3,Q25,75,2026-02-12 23:49:34.427573,25
473,10027,3,Q26,75,2026-02-12 23:49:40.016587,26
474,10027,3,Q28,75,2026-02-12 23:49:45.91917,28
475,10027,4,Q31,75,2026-02-12 23:49:52.422144,31
476,10027,4,Q32,25,2026-02-12 23:49:57.370473,32
477,10027,4,Q33,75,2026-02-12 23:50:03.908138,33
478,10027,4,Q34,75,2026-02-12 23:50:09.052726,34
479,10027,5,Q35,25,2026-02-12 23:50:16.034391,35
480,10027,5,Q38,0,2026-02-12 23:50:21.203402,38
481,10027,5,Q41,25,2026-02-12 23:50:27.730186,41
482,10027,6,Q43,50,2026-02-12 23:50:31.908529,43
483,10027,6,Q45,75,2026-02-12 23:50:35.979091,45
484,10027,7,Q48,100,2026-02-12 23:50:39.319362,48
485,10027,7,Q52,75,2026-02-12 23:50:42.476745,52
486,10027,7,Q55,75,2026-02-12 23:50:48.299082,55
487,10027,8,Q56,50,2026-02-12 23:50:54.679065,56
488,10027,8,Q57,75,2026-02-12 23:50:59.332021,57
489,10027,8,Q58,100,2026-02-12 23:51:05.528975,58
490,10027,9,Q59,100,2026-02-12 23:51:15.909928,59
491,10027,9,Q61,100,2026-02-12 23:51:20.310976,61
492,10027,9,Q62,100,2026-02-12 23:51:24.587933,62
493,10027,9,Q64,75,2026-02-12 23:51:29.373576,64
494,10027,10,Q65,75,2026-02-12 23:51:37.5827,65
495,10027,10,Q66,25,2026-02-12 23:51:50.89155,66
496,10027,10,Q68,50,2026-02-12 23:51:57.415951,68
497,10027,10,Q70,75,2026-02-12 23:52:15.074872,70
498,10030,1,Q1,75,2026-02-13 02:31:50.567283,1
499,10030,1,Q2,100,2026-02-13 02:32:00.988173,2
500,10030,1,Q3,75,2026-02-13 02:32:06.668703,3
501,10030,1,Q9,100,2026-02-13 02:32:12.240455,9
502,10030,2,Q13,75,2026-02-13 02:32:16.5697,13
503,10030,2,Q17,25,2026-02-13 02:32:21.124589,17
504,10030,2,Q18,50,2026-02-13 02:32:35.854841,18
505,10030,2,Q19,25,2026-02-13 02:32:50.25589,19
506,10030,3,Q20,50,2026-02-13 02:33:24.131095,20
507,10030,3,Q21,50,2026-02-13 02:33:28.419425,21
508,10030,3,Q23,0,2026-02-13 02:33:36.771648,23
509,10030,3,Q25,50,2026-02-13 02:33:41.115023,25
510,10030,3,Q26,75,2026-02-13 02:33:47.797431,26
511,10030,3,Q28,50,2026-02-13 02:33:52.199054,28
512,10030,4,Q31,25,2026-02-13 02:34:15.328634,31
513,10030,4,Q32,50,2026-02-13 02:34:24.807072,32
514,10030,4,Q33,25,2026-02-13 02:34:33.644027,33
515,10030,4,Q34,0,2026-02-13 02:34:47.889353,34
516,10030,5,Q35,75,2026-02-13 02:35:24.900136,35
517,10030,5,Q38,25,2026-02-13 02:35:37.02973,38
518,10030,5,Q41,0,2026-02-13 02:35:55.3698,41
519,10030,6,Q43,25,2026-02-13 02:36:14.681631,43
520,10030,6,Q45,25,2026-02-13 02:36:48.438637,45
521,10030,7,Q48,50,2026-02-13 02:37:04.553262,48
522,10030,7,Q52,75,2026-02-13 02:37:10.868614,52
523,10030,7,Q55,50,2026-02-13 02:37:54.36356,55
524,10030,8,Q56,50,2026-02-13 02:38:39.945559,56
525,10030,8,Q57,75,2026-02-13 02:38:51.706391,57
526,10030,8,Q58,75,2026-02-13 02:38:56.562375,58
527,10030,9,Q59,75,2026-02-13 02:39:05.663467,59
528,10030,9,Q61,100,2026-02-13 02:39:09.735581,61
529,10030,9,Q62,75,2026-02-13 02:39:15.9864,62
530,10030,9,Q64,100,2026-02-13 02:39:20.463626,64
531,10030,10,Q65,75,2026-02-13 02:39:24.938569,65
532,10030,10,Q66,50,2026-02-13 02:39:29.599592,66
533,10030,10,Q68,100,2026-02-13 02:39:34.230071,68
534,10030,10,Q70,75,2026-02-13 02:39:41.714243,70
535,10032,1,Q1,50,2026-02-13 02:41:13.807011,1
536,10032,1,Q2,25,2026-02-13 02:41:19.170012,2
537,10032,1,Q3,50,2026-02-13 02:41:51.561634,3
538,10032,1,Q9,50,2026-02-13 02:42:07.698729,9
539,10032,2,Q13,75,2026-02-13 02:42:18.907975,13
540,10032,2,Q17,25,2026-02-13 02:42:30.951212,17
541,10032,2,Q18,25,2026-02-13 02:43:08.128311,18
542,10032,2,Q19,50,2026-02-13 02:43:24.488322,19
543,10032,3,Q20,75,2026-02-13 02:43:36.452794,20
544,10032,3,Q21,50,2026-02-13 02:43:53.613681,21
545,10032,3,Q23,25,2026-02-13 02:44:08.19307,23
546,10032,3,Q25,50,2026-02-13 02:44:18.739764,25
547,10032,3,Q26,25,2026-02-13 02:45:01.291204,26
548,10032,3,Q28,0,2026-02-13 02:45:05.416026,28
549,10032,4,Q31,25,2026-02-13 02:45:09.89003,31
550,10032,4,Q32,50,2026-02-13 02:45:13.785431,32
551,10032,4,Q33,75,2026-02-13 02:45:17.288198,33
552,10032,4,Q34,100,2026-02-13 02:45:20.375866,34
553,10032,5,Q35,50,2026-02-13 02:45:24.125779,35
554,10032,5,Q38,100,2026-02-13 02:45:27.979625,38
555,10032,5,Q41,50,2026-02-13 02:45:31.729049,41
556,10032,6,Q43,75,2026-02-13 02:45:35.518572,43
557,10032,6,Q45,100,2026-02-13 02:45:38.614461,45
558,10032,7,Q48,50,2026-02-13 02:45:42.581452,48
559,10032,7,Q52,100,2026-02-13 02:45:46.568683,52
560,10032,7,Q55,50,2026-02-13 02:45:52.103078,55
561,10032,8,Q56,100,2026-02-13 02:45:56.299457,56
562,10032,8,Q57,50,2026-02-13 02:46:00.169873,57
563,10032,8,Q58,100,2026-02-13 02:46:04.003728,58
564,10032,9,Q59,50,2026-02-13 02:46:07.884433,59
565,10032,9,Q61,100,2026-02-13 02:46:13.809276,61
566,10032,9,Q62,50,2026-02-13 02:46:17.729137,62
567,10032,9,Q64,75,2026-02-13 02:46:21.780546,64
568,10032,10,Q65,75,2026-02-13 02:46:26.013747,65
569,10032,10,Q66,75,2026-02-13 02:46:30.218972,66
570,10032,10,Q68,75,2026-02-13 02:46:34.87082,68
571,10032,10,Q70,100,2026-02-13 02:46:41.116743,70
572,10035,1,Q1,0,2026-02-13 12:53:10.448278,1
573,10035,1,Q2,25,2026-02-13 12:54:03.465438,2
574,10035,1,Q3,0,2026-02-13 12:54:09.729013,3
575,10035,1,Q9,25,2026-02-13 12:54:27.070392,9
576,10035,2,Q13,25,2026-02-13 12:54:41.582885,13
577,10035,2,Q17,25,2026-02-13 12:55:06.639839,17
578,10035,2,Q18,25,2026-02-13 12:55:28.157305,18
579,10035,2,Q19,75,2026-02-13 12:55:36.414034,19
580,10035,3,Q20,50,2026-02-13 12:55:45.439372,20
581,10035,3,Q21,50,2026-02-13 12:56:09.837367,21
582,10035,3,Q23,50,2026-02-13 12:56:18.647577,23
583,10035,3,Q25,25,2026-02-13 12:56:26.276915,25
584,10035,3,Q26,25,2026-02-13 12:56:36.777438,26
585,10035,3,Q28,25,2026-02-13 12:56:49.43236,28
586,10035,4,Q31,25,2026-02-13 12:56:56.754871,31
587,10035,4,Q32,25,2026-02-13 12:57:09.100461,32
588,10035,4,Q33,25,2026-02-13 12:57:15.866024,33
589,10035,4,Q34,25,2026-02-13 12:57:25.831967,34
590,10035,5,Q35,0,2026-02-13 12:57:31.762517,35
591,10035,5,Q38,0,2026-02-13 12:57:42.573955,38
592,10035,5,Q41,25,2026-02-13 12:58:06.016768,41
593,10035,6,Q43,25,2026-02-13 12:58:15.620365,43
594,10035,6,Q45,25,2026-02-13 12:59:42.239019,45
595,10035,7,Q48,75,2026-02-13 12:59:47.335673,48
596,10035,7,Q52,100,2026-02-13 12:59:56.06678,52
597,10035,7,Q55,25,2026-02-13 13:00:09.519549,55
598,10035,8,Q56,25,2026-02-13 13:00:16.519828,56
599,10035,8,Q57,25,2026-02-13 13:00:20.82792,57
600,10035,8,Q58,50,2026-02-13 13:00:27.349678,58
601,10035,9,Q59,100,2026-02-13 13:00:32.54328,59
602,10035,9,Q61,75,2026-02-13 13:00:36.930011,61
603,10035,9,Q62,75,2026-02-13 13:00:44.026885,62
604,10035,9,Q64,50,2026-02-13 13:00:48.743765,64
605,10035,10,Q65,100,2026-02-13 13:00:53.83738,65
606,10035,10,Q66,75,2026-02-13 13:00:58.593911,66
607,10035,10,Q68,50,2026-02-13 13:01:03.424978,68
608,10035,10,Q70,75,2026-02-13 13:01:08.660908,70
609,10038,1,Q1,50,2026-02-16 14:24:40.460429,1
610,10038,1,Q2,25,2026-02-16 14:27:26.935479,2
611,10038,1,Q3,50,2026-02-16 14:29:52.998685,3
612,10038,1,Q9,75,2026-02-16 14:29:59.106359,9
613,10038,2,Q13,75,2026-02-16 14:30:05.87611,13
614,10038,2,Q17,100,2026-02-16 14:30:10.636185,17
615,10038,2,Q18,50,2026-02-16 14:30:19.892305,18
616,10038,2,Q19,75,2026-02-16 14:31:43.54748,19
617,10038,3,Q20,50,2026-02-16 14:31:48.686253,20
618,10038,3,Q21,75,2026-02-16 14:31:53.67315,21
619,10038,3,Q23,75,2026-02-16 14:31:59.658771,23
620,10038,3,Q25,50,2026-02-16 14:32:08.507703,25
621,10038,3,Q26,75,2026-02-16 14:32:55.073296,26
622,10038,3,Q28,75,2026-02-16 14:33:01.215949,28
623,10038,4,Q31,75,2026-02-16 14:33:10.764081,31
624,10038,4,Q32,100,2026-02-16 14:33:15.818303,32
625,10038,4,Q33,50,2026-02-16 14:33:20.622199,33
626,10038,4,Q34,100,2026-02-16 14:33:26.293313,34
627,10038,5,Q35,100,2026-02-16 14:33:31.817401,35
628,10038,5,Q38,75,2026-02-16 14:33:37.18123,38
629,10038,5,Q41,50,2026-02-16 14:33:42.073305,41
630,10038,6,Q43,100,2026-02-16 14:33:46.774318,43
631,10038,6,Q45,50,2026-02-16 14:33:51.588741,45
632,10038,7,Q48,50,2026-02-16 14:34:03.972636,48
633,10038,7,Q52,25,2026-02-16 14:34:10.338105,52
634,10038,7,Q55,75,2026-02-16 14:34:15.115703,55
635,10038,8,Q56,75,2026-02-16 14:34:20.370247,56
636,10038,8,Q57,75,2026-02-16 14:34:25.597101,57
637,10038,8,Q58,25,2026-02-16 14:34:30.839912,58
638,10038,9,Q59,75,2026-02-16 14:34:35.663976,59
639,10038,9,Q61,75,2026-02-16 14:34:52.407729,61
640,10038,9,Q62,75,2026-02-16 14:35:10.389841,62
641,10038,9,Q64,75,2026-02-16 14:35:35.575092,64
642,10038,10,Q65,75,2026-02-16 14:35:41.191284,65
643,10038,10,Q66,75,2026-02-16 14:36:11.439626,66
644,10038,10,Q68,100,2026-02-16 14:36:17.814315,68
645,10038,10,Q70,75,2026-02-16 14:36:23.099551,70
646,10048,1,Q1,50,2026-02-16 18:30:22.087673,1
647,10048,1,Q2,100,2026-02-16 18:30:27.400242,2
648,10048,1,Q3,75,2026-02-16 18:30:33.53766,3
649,10048,1,Q9,50,2026-02-16 18:31:41.185598,9
650,10048,2,Q13,25,2026-02-16 18:32:06.855582,13
651,10048,2,Q17,50,2026-02-16 18:34:02.102062,17
652,10048,2,Q18,75,2026-02-16 18:34:06.464321,18
653,10048,2,Q19,75,2026-02-16 18:34:12.461886,19
654,10048,3,Q20,50,2026-02-16 18:34:29.268643,20
655,10048,3,Q21,50,2026-02-16 18:34:40.492047,21
656,10048,3,Q23,100,2026-02-16 18:34:45.830287,23
657,10048,3,Q25,25,2026-02-16 18:35:24.647342,25
658,10048,3,Q26,75,2026-02-16 18:35:30.528202,26
659,10048,3,Q28,75,2026-02-16 18:35:42.070211,28
660,10048,4,Q31,100,2026-02-16 18:35:47.113464,31
661,10048,4,Q32,75,2026-02-16 18:35:52.686601,32
662,10048,4,Q33,100,2026-02-16 18:35:57.789364,33
663,10048,4,Q34,100,2026-02-16 18:36:02.698453,34
664,10048,5,Q35,75,2026-02-16 18:36:08.436056,35
665,10048,5,Q38,75,2026-02-16 18:36:12.453394,38
666,10048,5,Q41,75,2026-02-16 18:36:20.439986,41
667,10048,6,Q43,25,2026-02-16 18:36:25.401724,43
668,10048,6,Q45,75,2026-02-16 18:36:30.736203,45
669,10048,7,Q48,75,2026-02-16 18:36:36.373492,48
670,10048,7,Q52,50,2026-02-16 18:36:40.570981,52
671,10048,7,Q55,50,2026-02-16 18:36:49.351401,55
672,10048,8,Q56,75,2026-02-16 18:37:05.302899,56
673,10048,8,Q57,25,2026-02-16 18:37:09.870523,57
674,10048,8,Q58,50,2026-02-16 18:37:14.472122,58
675,10048,9,Q59,75,2026-02-16 18:37:20.311172,59
676,10048,9,Q61,100,2026-02-16 18:37:25.086601,61
677,10048,9,Q62,50,2026-02-16 18:37:32.06259,62
678,10048,9,Q64,25,2026-02-16 18:37:36.396199,64
679,10048,10,Q65,100,2026-02-16 18:37:54.089911,65
680,10048,10,Q66,50,2026-02-16 18:38:03.359628,66
681,10048,10,Q68,75,2026-02-16 18:38:08.844913,68
682,10048,10,Q70,100,2026-02-16 18:38:15.725231,70
683,10049,1,Q1,50,2026-02-17 00:21:39.529342,1
684,10049,1,Q2,50,2026-02-17 00:21:47.000766,2
685,10049,1,Q3,25,2026-02-17 00:21:59.606336,3
686,10049,1,Q9,50,2026-02-17 00:22:05.008408,9
687,10049,2,Q13,50,2026-02-17 00:22:09.751633,13
688,10049,2,Q17,75,2026-02-17 00:22:16.708557,17
689,10049,2,Q18,75,2026-02-17 00:22:21.253392,18
690,10049,2,Q19,100,2026-02-17 00:22:26.313759,19
691,10049,3,Q20,25,2026-02-17 00:22:37.288381,20
692,10049,3,Q21,50,2026-02-17 00:22:50.146193,21
693,10049,3,Q23,50,2026-02-17 00:22:56.724152,23
694,10049,3,Q25,25,2026-02-17 00:23:04.1335,25
695,10049,3,Q26,50,2026-02-17 00:23:09.2061,26
696,10049,3,Q28,50,2026-02-17 00:23:13.491456,28
697,10049,4,Q31,25,2026-02-17 00:23:52.808989,31
698,10049,4,Q32,50,2026-02-17 00:23:56.926339,32
699,10049,4,Q33,50,2026-02-17 00:24:19.867674,33
700,10049,4,Q34,50,2026-02-17 00:25:06.095832,34
701,10049,5,Q35,50,2026-02-17 00:25:18.126086,35
702,10049,5,Q38,25,2026-02-17 00:27:48.155247,38
703,10049,5,Q41,75,2026-02-17 00:27:52.651473,41
704,10049,6,Q43,75,2026-02-17 00:27:57.969022,43
705,10049,6,Q45,50,2026-02-17 00:42:37.419094,45
706,10049,7,Q48,50,2026-02-17 00:42:55.032222,48
707,10049,7,Q52,100,2026-02-17 00:42:59.913147,52
708,10049,7,Q55,100,2026-02-17 00:43:04.629348,55
709,10049,8,Q56,100,2026-02-17 00:43:09.44986,56
710,10049,8,Q57,75,2026-02-17 00:43:14.420852,57
711,10049,8,Q58,50,2026-02-17 00:43:20.958736,58
712,10049,9,Q59,75,2026-02-17 00:43:28.120823,59
713,10049,9,Q61,75,2026-02-17 00:43:34.618883,61
714,10049,9,Q62,75,2026-02-17 00:43:42.894095,62
715,10049,9,Q64,100,2026-02-17 00:43:47.989266,64
716,10049,10,Q65,75,2026-02-17 00:43:53.369977,65
717,10049,10,Q66,0,2026-02-17 00:43:58.377005,66
718,10049,10,Q68,25,2026-02-17 00:44:03.13247,68
719,10049,10,Q70,0,2026-02-17 00:44:08.056976,70
720,10052,1,Q1,100,2026-02-17 13:01:38.978308,1
721,10052,1,Q2,50,2026-02-17 13:01:44.902513,2
722,10052,1,Q3,25,2026-02-17 13:03:23.678723,3
723,10052,1,Q9,75,2026-02-17 13:03:28.634492,9
724,10052,2,Q13,100,2026-02-17 13:03:32.669188,13
725,10052,2,Q17,75,2026-02-17 13:03:43.280623,17
726,10052,2,Q18,25,2026-02-17 13:04:02.168105,18
727,10052,2,Q19,75,2026-02-17 13:04:13.056143,19
728,10052,3,Q20,50,2026-02-17 13:04:47.410227,20
729,10052,3,Q21,75,2026-02-17 13:05:10.874107,21
730,10052,3,Q23,25,2026-02-17 13:05:27.516272,23
731,10052,3,Q25,50,2026-02-17 13:05:33.656854,25
732,10052,3,Q26,25,2026-02-17 13:05:38.657297,26
733,10052,3,Q28,0,2026-02-17 13:05:44.101376,28
734,10052,4,Q31,50,2026-02-17 13:05:48.917083,31
736,10052,4,Q32,25,2026-02-17 13:05:53.880535,32
741,10053,1,Q1,50,2026-02-17 13:06:40.454288,1
738,10052,4,Q33,50,2026-02-17 13:06:10.198787,33
740,10052,4,Q34,50,2026-02-17 13:06:35.718564,34
742,10052,5,Q35,100,2026-02-17 13:06:43.118546,35
744,10052,5,Q38,50,2026-02-17 13:06:47.584236,38
739,10053,1,Q3,100,2026-02-17 13:06:50.156742,3
747,10052,5,Q41,50,2026-02-17 13:06:58.462433,41
750,10052,6,Q45,25,2026-02-17 13:07:14.052681,45
751,10052,7,Q48,25,2026-02-17 13:07:20.058583,48
752,10052,7,Q52,50,2026-02-17 13:07:26.759951,52
753,10052,7,Q55,75,2026-02-17 13:07:31.962274,55
754,10052,8,Q56,50,2026-02-17 13:07:36.558262,56
755,10052,8,Q57,50,2026-02-17 13:07:41.303446,57
756,10052,8,Q58,25,2026-02-17 13:07:45.618703,58
757,10052,9,Q59,25,2026-02-17 13:07:50.546991,59
758,10052,9,Q61,50,2026-02-17 13:07:56.728867,61
759,10052,9,Q62,50,2026-02-17 13:08:01.784608,62
760,10052,9,Q64,100,2026-02-17 13:08:06.656247,64
761,10052,10,Q65,50,2026-02-17 13:08:12.302996,65
762,10052,10,Q66,50,2026-02-17 13:08:18.64566,66
763,10052,10,Q68,25,2026-02-17 13:08:23.731811,68
764,10052,10,Q70,50,2026-02-17 13:08:28.779309,70
1354,10072,1,Q2,100,2026-02-27 15:14:36.460888,2
1370,10072,4,Q33,75,2026-02-27 15:33:02.919755,33
1371,10072,4,Q34,100,2026-02-27 15:33:03.416235,34
1372,10072,5,Q35,75,2026-02-27 15:33:04.447581,35
1373,10072,5,Q38,75,2026-02-27 15:33:05.236277,38
1374,10072,5,Q41,75,2026-02-27 15:33:05.672999,41
1376,10072,6,Q45,75,2026-02-27 15:33:06.122975,45
1377,10072,7,Q48,75,2026-02-27 15:33:06.587759,48
1379,10072,7,Q52,75,2026-02-27 15:33:06.960258,52
1386,10072,8,Q58,50,2026-02-27 15:33:08.736278,58
1394,10072,9,Q64,25,2026-02-27 15:33:10.37575,64
1398,10072,10,Q66,100,2026-02-27 15:33:11.574338,66
1399,10072,10,Q68,100,2026-02-27 15:33:12.169205,68
1401,10072,10,Q70,100,2026-02-27 15:33:12.490012,70
1403,10084,1,Q1,50,2026-03-03 14:37:26.672705,1
1408,10084,2,Q17,75,2026-03-03 14:37:27.864734,17
1409,10084,2,Q18,50,2026-03-03 14:37:28.228092,18
1410,10084,2,Q19,50,2026-03-03 14:37:28.474394,19
1415,10084,3,Q25,75,2026-03-03 14:37:30.410744,25
1417,10084,3,Q26,75,2026-03-03 14:37:30.599337,26
1418,10084,3,Q28,25,2026-03-03 14:37:31.530047,28
1419,10084,4,Q31,25,2026-03-03 14:37:32.063189,31
1423,10084,4,Q33,25,2026-03-03 14:37:32.707684,33
1424,10084,4,Q34,25,2026-03-03 14:37:32.91906,34
1425,10084,5,Q35,50,2026-03-03 14:37:33.458361,35
1427,10084,5,Q38,50,2026-03-03 14:37:33.816283,38
1434,10084,7,Q55,25,2026-03-03 14:37:36.24071,55
1436,10084,8,Q56,50,2026-03-03 14:37:36.73982,56
1446,10084,9,Q64,100,2026-03-03 14:37:38.825485,64
1451,10086,1,Q1,0,2026-03-09 02:03:40.984949,1
1452,10086,1,Q2,50,2026-03-09 02:03:46.653446,2
1453,10086,1,Q3,75,2026-03-09 02:03:51.000893,3
1454,10086,1,Q9,75,2026-03-09 02:03:56.070603,9
1455,10086,2,Q13,50,2026-03-09 02:04:00.963017,13
1456,10086,2,Q17,25,2026-03-09 02:04:05.929314,17
1457,10086,2,Q18,25,2026-03-09 02:04:21.390464,18
1458,10086,2,Q19,50,2026-03-09 02:04:44.604783,19
